Date,Stock_symbol,sentiment_score
2019-11-28,GOOG,-1.0
2019-11-28,INTC,-1.0
2019-11-29,GOOG,-0.5
2019-11-29,INTC,0.0
2019-11-29,NVDA,1.0
2019-11-30,GOOG,-1.0
2019-11-30,INTC,-0.5
2019-12-01,GOOG,-1.0
2019-12-01,INTC,0.3333333333333333
2019-12-02,GOOG,0.42857142857142855
2019-12-02,INTC,-0.42857142857142855
2019-12-02,NVDA,-1.0
2019-12-03,GOOG,-0.5454545454545454
2019-12-03,INTC,-0.18181818181818182
2019-12-03,NVDA,0.3333333333333333
2019-12-04,GOOG,-0.5
2019-12-04,INTC,-0.8333333333333334
2019-12-04,NVDA,0.0
2019-12-05,GOOG,0.3333333333333333
2019-12-05,INTC,0.3333333333333333
2019-12-06,GOOG,-0.6
2019-12-06,INTC,-0.09090909090909091
2019-12-06,NVDA,1.0
2019-12-07,GOOG,0.3333333333333333
2019-12-08,GOOG,-0.3333333333333333
2019-12-08,INTC,-0.3333333333333333
2019-12-09,GOOG,-0.1111111111111111
2019-12-09,INTC,0.0
2019-12-10,GOOG,-0.5
2019-12-10,INTC,-0.6666666666666666
2019-12-10,NVDA,0.0
2019-12-11,GOOG,-0.3333333333333333
2019-12-11,INTC,-0.4
2019-12-12,GOOG,-0.3333333333333333
2019-12-12,INTC,-0.6363636363636364
2019-12-12,NVDA,0.0
2019-12-13,GOOG,0.2
2019-12-13,INTC,0.0
2019-12-13,NVDA,-1.0
2019-12-14,GOOG,-1.0
2019-12-15,GOOG,1.0
2019-12-16,GOOG,-0.42857142857142855
2019-12-16,INTC,-0.5555555555555556
2019-12-17,GOOG,-0.42857142857142855
2019-12-17,INTC,0.0
2019-12-17,NVDA,-1.0
2019-12-18,GOOG,-0.2727272727272727
2019-12-18,INTC,0.0
2019-12-18,NVDA,-0.3333333333333333
2019-12-19,GOOG,0.09090909090909091
2019-12-19,INTC,-0.14285714285714285
2019-12-19,NVDA,-1.0
2019-12-20,GOOG,-0.6666666666666666
2019-12-20,INTC,-0.5
2019-12-20,NVDA,-0.2
2019-12-21,GOOG,0.3333333333333333
2019-12-22,GOOG,0.0
2019-12-23,GOOG,-0.3333333333333333
2019-12-23,INTC,-0.2
2019-12-23,NVDA,-1.0
2019-12-24,GOOG,0.0
2019-12-24,INTC,-1.0
2019-12-25,GOOG,0.0
2019-12-26,GOOG,0.0
2019-12-26,INTC,0.5
2019-12-26,NVDA,-1.0
2019-12-27,GOOG,-1.0
2019-12-27,INTC,0.0
2019-12-28,GOOG,-1.0
2019-12-28,INTC,0.0
2019-12-28,NVDA,1.0
2019-12-29,GOOG,1.0
2019-12-30,GOOG,-0.7142857142857143
2019-12-30,INTC,-0.5
2019-12-30,NVDA,1.0
2019-12-31,GOOG,0.0
2019-12-31,INTC,-0.7142857142857143
2019-12-31,NVDA,1.0
2020-01-01,GOOG,1.0
2020-01-02,GOOG,-0.4
2020-01-02,INTC,1.0
2020-01-02,NVDA,1.0
2020-01-03,GOOG,0.0
2020-01-03,INTC,0.14285714285714285
2020-01-03,NVDA,1.0
2020-01-04,GOOG,1.0
2020-01-05,GOOG,-1.0
2020-01-05,INTC,1.0
2020-01-06,GOOG,0.0
2020-01-06,INTC,0.0
2020-01-06,NVDA,-1.0
2020-01-07,GOOG,-0.5
2020-01-07,INTC,-0.14285714285714285
2020-01-07,NVDA,1.0
2020-01-08,GOOG,-0.3333333333333333
2020-01-08,INTC,-0.5
2020-01-09,GOOG,-0.6666666666666666
2020-01-09,INTC,-0.2
2020-01-09,NVDA,-1.0
2020-01-10,GOOG,-1.0
2020-01-10,INTC,0.6
2020-01-10,NVDA,0.0
2020-01-11,GOOG,0.3333333333333333
2020-01-11,INTC,-1.0
2020-01-12,INTC,0.0
2020-01-13,GOOG,-0.6
2020-01-13,INTC,0.2
2020-01-13,NVDA,0.2
2020-01-14,GOOG,-0.5
2020-01-14,INTC,-0.2
2020-01-15,GOOG,-1.0
2020-01-15,INTC,-0.16666666666666666
2020-01-15,NVDA,0.0
2020-01-16,GOOG,-0.2727272727272727
2020-01-16,INTC,0.1111111111111111
2020-01-16,NVDA,1.0
2020-01-17,GOOG,-0.4
2020-01-17,INTC,-0.23076923076923078
2020-01-17,NVDA,0.3333333333333333
2020-01-18,GOOG,0.0
2020-01-18,INTC,-0.3333333333333333
2020-01-18,NVDA,1.0
2020-01-19,GOOG,0.0
2020-01-19,INTC,0.3333333333333333
2020-01-20,GOOG,0.0
2020-01-20,INTC,1.0
2020-01-21,GOOG,-0.3333333333333333
2020-01-21,INTC,-0.13043478260869565
2020-01-21,NVDA,1.0
2020-01-22,GOOG,-0.4
2020-01-22,INTC,0.4
2020-01-23,GOOG,0.6
2020-01-23,INTC,-0.3333333333333333
2020-01-23,NVDA,-1.0
2020-01-24,GOOG,-0.6
2020-01-24,INTC,-0.22580645161290322
2020-01-24,NVDA,-1.0
2020-01-25,GOOG,-1.0
2020-01-25,INTC,-1.0
2020-01-26,GOOG,0.0
2020-01-26,INTC,0.5
2020-01-27,GOOG,-0.6666666666666666
2020-01-27,INTC,-0.45454545454545453
2020-01-27,NVDA,-1.0
2020-01-28,GOOG,0.0
2020-01-28,INTC,-0.5384615384615384
2020-01-28,NVDA,-1.0
2020-01-29,GOOG,-0.75
2020-01-29,INTC,-0.2
2020-01-30,GOOG,-0.2727272727272727
2020-01-30,INTC,-0.75
2020-01-30,NVDA,-0.3333333333333333
2020-01-31,GOOG,1.0
2020-01-31,INTC,-0.3333333333333333
2020-01-31,NVDA,-1.0
2020-02-02,GOOG,-1.0
2020-02-03,GOOG,-0.5555555555555556
2020-02-03,INTC,-1.0
2020-02-04,GOOG,-0.3684210526315789
2020-02-04,INTC,-0.3333333333333333
2020-02-04,NVDA,-0.2
2020-02-05,GOOG,-0.45454545454545453
2020-02-05,INTC,0.25
2020-02-06,GOOG,0.06666666666666667
2020-02-06,INTC,-0.1111111111111111
2020-02-06,NVDA,-1.0
2020-02-07,GOOG,-1.0
2020-02-07,INTC,-0.7142857142857143
2020-02-07,NVDA,-1.0
2020-02-08,GOOG,-1.0
2020-02-09,GOOG,-0.5
2020-02-09,INTC,1.0
2020-02-10,GOOG,-0.3333333333333333
2020-02-10,INTC,-0.25
2020-02-10,NVDA,0.0
2020-02-11,GOOG,-0.6923076923076923
2020-02-11,INTC,-0.2727272727272727
2020-02-11,NVDA,-0.6
2020-02-12,GOOG,0.8461538461538461
2020-02-12,INTC,-0.5
2020-02-12,NVDA,0.0
2020-02-13,GOOG,-0.4
2020-02-13,INTC,-1.0
2020-02-13,NVDA,0.09090909090909091
2020-02-14,GOOG,0.0
2020-02-14,INTC,-1.0
2020-02-14,NVDA,-0.03225806451612903
2020-02-15,GOOG,-1.0
2020-02-16,GOOG,-1.0
2020-02-17,GOOG,1.0
2020-02-17,INTC,-0.2
2020-02-18,GOOG,0.0
2020-02-18,INTC,0.14285714285714285
2020-02-18,NVDA,-0.7142857142857143
2020-02-19,GOOG,-1.0
2020-02-19,INTC,0.14285714285714285
2020-02-19,NVDA,-0.1111111111111111
2020-02-20,GOOG,-0.45454545454545453
2020-02-20,INTC,-0.06666666666666667
2020-02-20,NVDA,-0.5
2020-02-21,GOOG,-0.7142857142857143
2020-02-21,INTC,-0.2
2020-02-21,NVDA,-1.0
2020-02-22,GOOG,-1.0
2020-02-23,GOOG,1.0
2020-02-24,GOOG,-0.38461538461538464
2020-02-24,INTC,0.0
2020-02-24,NVDA,-1.0
2020-02-25,GOOG,0.0
2020-02-25,INTC,-1.0
2020-02-25,NVDA,-0.5
2020-02-26,GOOG,-1.0
2020-02-26,INTC,-0.5
2020-02-26,NVDA,-0.3333333333333333
2020-02-27,GOOG,-0.42857142857142855
2020-02-27,INTC,-0.6666666666666666
2020-02-27,NVDA,-1.0
2020-02-28,GOOG,0.0
2020-02-28,INTC,0.2
2020-02-28,NVDA,1.0
2020-03-01,INTC,0.3333333333333333
2020-03-02,GOOG,-0.2
2020-03-02,INTC,-1.0
2020-03-02,NVDA,-1.0
2020-03-03,GOOG,-0.8333333333333334
2020-03-03,INTC,-0.2
2020-03-03,NVDA,0.3333333333333333
2020-03-04,GOOG,-0.09090909090909091
2020-03-04,INTC,-0.14285714285714285
2020-03-04,NVDA,1.0
2020-03-05,GOOG,-0.3333333333333333
2020-03-05,INTC,-0.6
2020-03-05,NVDA,-1.0
2020-03-06,GOOG,-0.5555555555555556
2020-03-06,INTC,-0.6
2020-03-06,NVDA,0.0
2020-03-07,INTC,0.0
2020-03-08,GOOG,-1.0
2020-03-09,AAPL,-0.3333333333333333
2020-03-09,GOOG,0.14285714285714285
2020-03-09,INTC,0.0
2020-03-09,NVDA,0.0
2020-03-10,AAPL,-0.25
2020-03-10,GOOG,-0.25
2020-03-10,INTC,1.0
2020-03-10,NVDA,-1.0
2020-03-11,AAPL,-0.8571428571428571
2020-03-11,GOOG,-0.5652173913043478
2020-03-11,INTC,0.0
2020-03-11,NVDA,0.0
2020-03-12,AAPL,-0.6
2020-03-12,GOOG,-0.3333333333333333
2020-03-12,INTC,0.14285714285714285
2020-03-12,NVDA,-1.0
2020-03-13,AAPL,-0.45454545454545453
2020-03-13,GOOG,-0.5294117647058824
2020-03-13,INTC,-0.16666666666666666
2020-03-13,NVDA,-1.0
2020-03-14,AAPL,0.0
2020-03-14,GOOG,-1.0
2020-03-14,INTC,1.0
2020-03-15,AAPL,0.0
2020-03-15,GOOG,-1.0
2020-03-15,INTC,-1.0
2020-03-16,AAPL,-0.6363636363636364
2020-03-16,GOOG,-1.0
2020-03-16,INTC,-0.7777777777777778
2020-03-16,NVDA,-1.0
2020-03-17,AAPL,-0.3333333333333333
2020-03-17,GOOG,-0.6
2020-03-17,INTC,-0.5
2020-03-17,NVDA,0.0
2020-03-18,AAPL,0.0
2020-03-18,GOOG,-0.75
2020-03-18,INTC,-0.14285714285714285
2020-03-18,NVDA,-0.3333333333333333
2020-03-19,AAPL,-1.0
2020-03-19,GOOG,-0.7142857142857143
2020-03-19,INTC,0.0
2020-03-19,NVDA,-0.3333333333333333
2020-03-20,AAPL,0.0
2020-03-20,GOOG,-0.3333333333333333
2020-03-20,INTC,-0.3333333333333333
2020-03-20,NVDA,-0.3333333333333333
2020-03-21,AAPL,1.0
2020-03-21,GOOG,0.3333333333333333
2020-03-22,GOOG,0.0
2020-03-23,AAPL,-0.5
2020-03-23,GOOG,-0.3333333333333333
2020-03-23,INTC,-1.0
2020-03-23,NVDA,-1.0
2020-03-24,AAPL,-0.42857142857142855
2020-03-24,GOOG,-0.375
2020-03-24,INTC,0.25
2020-03-24,NVDA,-0.2
2020-03-25,AAPL,-0.3333333333333333
2020-03-25,GOOG,-0.6
2020-03-25,INTC,-0.6
2020-03-25,NVDA,0.0
2020-03-26,AAPL,-1.0
2020-03-26,GOOG,-0.7777777777777778
2020-03-26,INTC,0.1111111111111111
2020-03-26,NVDA,1.0
2020-03-27,AAPL,-0.5
2020-03-27,GOOG,-0.2
2020-03-27,INTC,1.0
2020-03-27,NVDA,-1.0
2020-03-28,AAPL,-1.0
2020-03-28,INTC,-1.0
2020-03-29,AAPL,1.0
2020-03-29,GOOG,-1.0
2020-03-30,AAPL,0.0
2020-03-30,GOOG,-0.75
2020-03-30,INTC,-1.0
2020-03-30,NVDA,1.0
2020-03-31,AAPL,-0.6
2020-03-31,GOOG,-0.25
2020-03-31,INTC,-0.6666666666666666
2020-03-31,NVDA,0.3333333333333333
2020-04-01,AAPL,0.14285714285714285
2020-04-01,GOOG,-0.1111111111111111
2020-04-01,INTC,1.0
2020-04-01,NVDA,-1.0
2020-04-02,AAPL,0.0
2020-04-02,GOOG,-0.8
2020-04-02,INTC,-0.5
2020-04-03,AAPL,-0.6
2020-04-03,GOOG,-1.0
2020-04-03,INTC,0.6666666666666666
2020-04-03,NVDA,-1.0
2020-04-04,AAPL,0.0
2020-04-04,INTC,0.0
2020-04-05,AAPL,-1.0
2020-04-05,GOOG,-0.5
2020-04-06,AAPL,-1.0
2020-04-06,GOOG,-0.7142857142857143
2020-04-06,INTC,-0.7777777777777778
2020-04-06,NVDA,1.0
2020-04-07,AAPL,-1.0
2020-04-07,GOOG,-0.25
2020-04-07,INTC,-0.3333333333333333
2020-04-07,NVDA,-1.0
2020-04-08,AAPL,-0.4
2020-04-08,GOOG,-0.38461538461538464
2020-04-08,INTC,-0.42857142857142855
2020-04-08,NVDA,1.0
2020-04-09,AAPL,-0.6
2020-04-09,GOOG,-0.5714285714285714
2020-04-09,INTC,0.14285714285714285
2020-04-09,NVDA,-1.0
2020-04-10,GOOG,-1.0
2020-04-10,INTC,0.3333333333333333
2020-04-11,AAPL,1.0
2020-04-11,GOOG,-1.0
2020-04-11,INTC,-1.0
2020-04-12,AAPL,1.0
2020-04-12,GOOG,-0.5
2020-04-13,AAPL,-0.3333333333333333
2020-04-13,GOOG,0.0
2020-04-13,INTC,-0.3333333333333333
2020-04-14,AAPL,-0.2
2020-04-14,GOOG,-0.4
2020-04-14,INTC,0.2
2020-04-14,NVDA,1.0
2020-04-15,AAPL,0.0
2020-04-15,GOOG,-0.2857142857142857
2020-04-15,INTC,-0.25
2020-04-15,NVDA,0.0
2020-04-16,AAPL,0.25
2020-04-16,GOOG,-0.2727272727272727
2020-04-16,INTC,-0.2
2020-04-16,NVDA,-0.2
2020-04-17,AAPL,-0.2
2020-04-17,GOOG,0.14285714285714285
2020-04-17,INTC,0.0
2020-04-17,NVDA,-1.0
2020-04-18,AAPL,0.0
2020-04-18,GOOG,-1.0
2020-04-18,INTC,0.3333333333333333
2020-04-19,AAPL,1.0
2020-04-19,GOOG,-0.5
2020-04-19,INTC,0.0
2020-04-19,NVDA,1.0
2020-04-20,AAPL,0.3333333333333333
2020-04-20,GOOG,-0.5555555555555556
2020-04-20,INTC,-0.09090909090909091
2020-04-21,AAPL,-0.6666666666666666
2020-04-21,GOOG,-0.6666666666666666
2020-04-21,INTC,-1.0
2020-04-21,NVDA,0.0
2020-04-22,AAPL,0.5
2020-04-22,GOOG,-0.4666666666666667
2020-04-22,INTC,-0.5714285714285714
2020-04-22,NVDA,-1.0
2020-04-23,AAPL,-0.6666666666666666
2020-04-23,GOOG,0.09090909090909091
2020-04-23,INTC,-0.6521739130434783
2020-04-23,NVDA,0.3333333333333333
2020-04-24,AAPL,-0.3333333333333333
2020-04-24,GOOG,-0.5
2020-04-24,INTC,-0.3548387096774194
2020-04-24,NVDA,-1.0
2020-04-25,AAPL,1.0
2020-04-25,GOOG,0.0
2020-04-25,INTC,0.0
2020-04-26,AAPL,-1.0
2020-04-26,GOOG,1.0
2020-04-26,INTC,-1.0
2020-04-27,AAPL,-0.5
2020-04-27,GOOG,-0.4
2020-04-27,INTC,-0.7142857142857143
2020-04-27,NVDA,1.0
2020-04-28,AAPL,1.0
2020-04-28,GOOG,-0.6666666666666666
2020-04-28,INTC,-0.1111111111111111
2020-04-28,NVDA,-1.0
2020-04-29,AAPL,-0.5
2020-04-29,GOOG,-0.2571428571428571
2020-04-29,INTC,-1.0
2020-04-29,NVDA,0.0
2020-04-30,AAPL,-0.05555555555555555
2020-04-30,GOOG,-0.4
2020-04-30,INTC,0.5
2020-04-30,NVDA,-1.0
2020-05-01,AAPL,-0.2857142857142857
2020-05-01,GOOG,0.0
2020-05-01,INTC,-0.5
2020-05-01,NVDA,-1.0
2020-05-02,AAPL,-1.0
2020-05-02,GOOG,-1.0
2020-05-02,INTC,-1.0
2020-05-03,GOOG,-1.0
2020-05-03,INTC,-0.5
2020-05-04,AAPL,-0.7142857142857143
2020-05-04,GOOG,0.14285714285714285
2020-05-04,INTC,-0.6923076923076923
2020-05-04,NVDA,0.0
2020-05-05,AAPL,0.3333333333333333
2020-05-05,GOOG,0.0
2020-05-05,INTC,0.0
2020-05-06,AAPL,-0.2
2020-05-06,GOOG,-0.75
2020-05-06,INTC,-1.0
2020-05-07,GOOG,-0.2
2020-05-07,INTC,-0.6
2020-05-07,NVDA,0.0
2020-05-08,AAPL,-0.42857142857142855
2020-05-08,GOOG,-0.3333333333333333
2020-05-08,INTC,-0.6
2020-05-08,NVDA,1.0
2020-05-09,AAPL,1.0
2020-05-09,INTC,-1.0
2020-05-10,GOOG,-0.5
2020-05-10,INTC,1.0
2020-05-10,NVDA,1.0
2020-05-11,AAPL,0.0
2020-05-11,GOOG,-0.75
2020-05-11,INTC,-0.14285714285714285
2020-05-11,NVDA,-0.5
2020-05-12,AAPL,0.0
2020-05-12,GOOG,0.0
2020-05-12,INTC,-0.6666666666666666
2020-05-12,NVDA,0.5
2020-05-13,AAPL,0.3333333333333333
2020-05-13,GOOG,-0.2
2020-05-13,INTC,-0.7777777777777778
2020-05-13,NVDA,1.0
2020-05-14,AAPL,-0.6666666666666666
2020-05-14,GOOG,-0.42857142857142855
2020-05-14,INTC,-0.7142857142857143
2020-05-14,NVDA,0.3333333333333333
2020-05-15,AAPL,-0.7142857142857143
2020-05-15,GOOG,-0.14285714285714285
2020-05-15,INTC,-1.0
2020-05-15,NVDA,-1.0
2020-05-16,AAPL,-1.0
2020-05-16,GOOG,-0.5
2020-05-17,AAPL,1.0
2020-05-17,GOOG,-1.0
2020-05-17,INTC,1.0
2020-05-18,AAPL,0.0
2020-05-18,GOOG,-1.0
2020-05-18,INTC,-0.5
2020-05-18,NVDA,-0.42857142857142855
2020-05-19,AAPL,-0.5
2020-05-19,GOOG,-0.7142857142857143
2020-05-19,INTC,0.2
2020-05-19,NVDA,-0.6666666666666666
2020-05-20,AAPL,-0.42857142857142855
2020-05-20,GOOG,-1.0
2020-05-20,INTC,-0.6666666666666666
2020-05-20,NVDA,1.0
2020-05-21,AAPL,-1.0
2020-05-21,GOOG,-0.1111111111111111
2020-05-21,INTC,-0.5
2020-05-21,NVDA,-0.3333333333333333
2020-05-22,AAPL,1.0
2020-05-22,GOOG,-0.14285714285714285
2020-05-22,INTC,-1.0
2020-05-22,NVDA,0.0
2020-05-23,INTC,-1.0
2020-05-23,NVDA,1.0
2020-05-24,INTC,-1.0
2020-05-25,AAPL,-1.0
2020-05-25,GOOG,1.0
2020-05-26,AAPL,0.3333333333333333
2020-05-26,GOOG,-0.3333333333333333
2020-05-26,INTC,-0.3333333333333333
2020-05-26,NVDA,0.0
2020-05-27,AAPL,-0.45454545454545453
2020-05-27,GOOG,-0.2
2020-05-27,INTC,-1.0
2020-05-27,NVDA,-1.0
2020-05-28,AAPL,0.0
2020-05-28,GOOG,-0.125
2020-05-28,INTC,-0.42857142857142855
2020-05-28,NVDA,1.0
2020-05-29,AAPL,-0.3333333333333333
2020-05-29,GOOG,-0.8461538461538461
2020-05-29,INTC,-0.2
2020-05-30,AAPL,-0.6666666666666666
2020-05-30,GOOG,-1.0
2020-05-30,INTC,-1.0
2020-05-31,AAPL,-1.0
2020-05-31,GOOG,0.0
2020-05-31,INTC,-1.0
2020-05-31,NVDA,-1.0
2020-06-01,AAPL,-0.3333333333333333
2020-06-01,GOOG,-0.45454545454545453
2020-06-01,INTC,-0.5
2020-06-02,AAPL,-0.3333333333333333
2020-06-02,GOOG,-0.6363636363636364
2020-06-02,INTC,-0.3333333333333333
2020-06-02,NVDA,0.0
2020-06-03,GOOG,0.25
2020-06-03,INTC,0.2
2020-06-04,GOOG,-0.42857142857142855
2020-06-04,INTC,-0.5
2020-06-05,GOOG,-0.3333333333333333
2020-06-05,INTC,1.0
2020-06-06,GOOG,-1.0
2020-06-06,INTC,1.0
2020-06-07,GOOG,1.0
2020-06-07,INTC,-1.0
2020-06-08,GOOG,-0.3333333333333333
2020-06-08,INTC,0.0
2020-06-08,NVDA,-0.3333333333333333
2020-06-09,AAPL,0.2
2020-06-09,GOOG,0.14285714285714285
2020-06-09,INTC,-0.14285714285714285
2020-06-09,NVDA,1.0
2020-06-10,AAPL,0.2
2020-06-10,GOOG,-0.6666666666666666
2020-06-10,INTC,-0.6
2020-06-10,NVDA,-0.3333333333333333
2020-06-11,GOOG,-1.0
2020-06-11,INTC,0.5
2020-06-12,GOOG,0.0
2020-06-12,INTC,0.0
2020-06-15,GOOG,-1.0
2020-06-15,INTC,0.0
2020-06-16,GOOG,0.0
2020-06-16,INTC,0.0
2020-06-17,GOOG,-0.7142857142857143
2020-06-17,INTC,0.0
2020-06-18,GOOG,-0.42857142857142855
2020-06-18,INTC,1.0
2020-06-19,GOOG,-0.5
2020-06-19,INTC,-1.0
2020-06-20,GOOG,-0.2
2020-06-20,INTC,-1.0
2020-06-21,GOOG,-1.0
2020-06-21,INTC,-1.0
2020-06-22,GOOG,0.0
2020-06-22,INTC,0.2
2020-06-23,GOOG,0.0
2020-06-23,INTC,-0.3333333333333333
2020-06-24,GOOG,0.0
2020-06-24,INTC,0.0
2020-06-25,GOOG,-1.0
2020-06-26,GOOG,0.5
2020-06-27,GOOG,-1.0
2020-06-29,GOOG,-0.6666666666666666
2020-06-30,GOOG,-0.16666666666666666
2020-07-01,GOOG,-0.2
2020-07-02,GOOG,-0.6
2020-07-03,GOOG,1.0
2020-07-03,INTC,0.3333333333333333
2020-07-04,GOOG,-1.0
2020-07-04,INTC,-1.0
2020-07-05,GOOG,0.0
2020-07-06,GOOG,0.3333333333333333
2020-07-06,INTC,-0.7142857142857143
2020-07-07,GOOG,-0.2
2020-07-07,INTC,-1.0
2020-07-08,GOOG,-0.5
2020-07-08,INTC,0.6
2020-07-09,GOOG,-0.1111111111111111
2020-07-09,INTC,0.3333333333333333
2020-07-10,GOOG,-1.0
2020-07-10,INTC,-1.0
2020-07-11,GOOG,-1.0
2020-07-11,INTC,1.0
2020-07-12,INTC,1.0
2020-07-13,GOOG,-0.25
2020-07-14,GOOG,-0.5
2020-07-14,INTC,-0.2
2020-07-15,GOOG,-0.6
2020-07-15,INTC,-1.0
2020-07-16,GOOG,0.0
2020-07-16,INTC,-1.0
2020-07-17,GOOG,-1.0
2020-07-17,INTC,0.7142857142857143
2020-07-18,GOOG,-0.3333333333333333
2020-07-19,GOOG,-0.3333333333333333
2020-07-19,INTC,-1.0
2020-07-20,GOOG,0.3333333333333333
2020-07-20,INTC,0.16666666666666666
2020-07-21,GOOG,-1.0
2020-07-21,INTC,-0.2
2020-07-22,GOOG,-0.3333333333333333
2020-07-22,INTC,1.0
2020-07-23,GOOG,-0.6666666666666666
2020-07-23,INTC,-0.7777777777777778
2020-07-24,GOOG,-0.5
2020-07-24,INTC,-0.9310344827586207
2020-07-25,GOOG,-1.0
2020-07-26,GOOG,0.0
2020-07-26,INTC,-0.3333333333333333
2020-07-27,GOOG,-1.0
2020-07-27,INTC,-0.6666666666666666
2020-07-28,GOOG,0.14285714285714285
2020-07-28,INTC,-0.14285714285714285
2020-07-29,GOOG,-0.1111111111111111
2020-07-29,INTC,0.09090909090909091
2020-07-30,GOOG,-0.6470588235294118
2020-07-30,INTC,-0.3333333333333333
2020-07-31,GOOG,-0.5555555555555556
2020-07-31,INTC,0.0
2020-08-01,GOOG,-1.0
2020-08-01,INTC,-1.0
2020-08-02,INTC,1.0
2020-08-03,GOOG,-0.3333333333333333
2020-08-03,INTC,0.0
2020-08-04,GOOG,-0.3333333333333333
2020-08-04,INTC,0.0
2020-08-05,GOOG,-0.3333333333333333
2020-08-05,INTC,-0.14285714285714285
2020-08-06,INTC,-0.5
2020-08-07,GOOG,-0.5
2020-08-07,INTC,-1.0
2020-08-08,GOOG,-1.0
2020-08-09,GOOG,-1.0
2020-08-10,GOOG,0.0
2020-08-10,INTC,-0.5
2020-08-11,GOOG,0.0
2020-08-11,INTC,-0.5
2020-08-12,GOOG,1.0
2020-08-12,INTC,-1.0
2020-08-13,GOOG,-0.2
2020-08-13,INTC,-1.0
2020-08-14,GOOG,-1.0
2020-08-14,INTC,0.3333333333333333
2020-08-15,GOOG,0.0
2020-08-16,GOOG,-1.0
2020-08-16,INTC,-1.0
2020-08-17,GOOG,-1.0
2020-08-17,INTC,-1.0
2020-08-18,GOOG,-0.3333333333333333
2020-08-18,INTC,-1.0
2020-08-19,GOOG,-0.5
2020-08-20,GOOG,-0.5
2020-08-20,INTC,-0.5555555555555556
2020-08-21,GOOG,-1.0
2020-08-21,INTC,-1.0
2020-08-22,GOOG,-0.3333333333333333
2020-08-23,GOOG,0.0
2020-08-23,INTC,-1.0
2020-08-24,GOOG,-1.0
2020-08-24,INTC,-1.0
2020-08-25,GOOG,-0.6666666666666666
2020-08-25,INTC,0.0
2020-08-26,GOOG,-0.5
2020-08-26,INTC,0.0
2020-08-27,GOOG,0.3333333333333333
2020-08-27,INTC,0.3333333333333333
2020-08-28,GOOG,-1.0
2020-08-28,INTC,0.3333333333333333
2020-08-29,GOOG,0.0
2020-08-30,GOOG,-1.0
2020-08-30,INTC,-1.0
2020-08-31,GOOG,-0.5
2020-08-31,INTC,-0.3333333333333333
2020-09-01,GOOG,-0.3333333333333333
2020-09-01,INTC,-0.3333333333333333
2020-09-02,GOOG,-0.5
2020-09-02,INTC,-0.14285714285714285
2020-09-03,GOOG,-0.2
2020-09-04,GOOG,-0.7142857142857143
2020-09-04,INTC,-1.0
2020-09-05,GOOG,1.0
2020-09-06,INTC,-1.0
2020-09-07,GOOG,0.0
2020-09-07,INTC,1.0
2020-09-08,GOOG,-0.2
2020-09-08,INTC,-1.0
2020-09-09,GOOG,-0.2
2020-09-09,INTC,-0.3333333333333333
2020-09-10,GOOG,-0.5
2020-09-10,INTC,0.0
2020-09-11,GOOG,-0.5
2020-09-11,INTC,-1.0
2020-09-12,GOOG,-1.0
2020-09-13,INTC,-1.0
2020-09-14,GOOG,-1.0
2020-09-14,INTC,-0.75
2020-09-15,GOOG,0.0
2020-09-15,INTC,-1.0
2020-09-16,GOOG,-0.6666666666666666
2020-09-16,INTC,1.0
2020-09-17,GOOG,0.0
2020-09-17,INTC,0.3333333333333333
2020-09-18,GOOG,-0.3333333333333333
2020-09-20,GOOG,-1.0
2020-09-20,INTC,-1.0
2020-09-21,GOOG,-0.7142857142857143
2020-09-21,INTC,1.0
2020-09-22,GOOG,-0.14285714285714285
2020-09-22,INTC,-1.0
2020-09-23,GOOG,-1.0
2020-09-23,INTC,-1.0
2020-09-24,GOOG,-1.0
2020-09-24,INTC,-0.5
2020-09-25,GOOG,-0.6666666666666666
2020-09-25,INTC,-1.0
2020-09-26,GOOG,-1.0
2020-09-27,GOOG,-1.0
2020-09-27,INTC,-1.0
2020-09-28,GOOG,-0.3333333333333333
2020-09-28,INTC,-0.3333333333333333
2020-09-29,GOOG,-0.5
2020-09-29,INTC,-0.3333333333333333
2020-09-30,GOOG,-0.7142857142857143
2020-09-30,INTC,0.3333333333333333
2020-10-01,GOOG,-0.5
2020-10-02,GOOG,-1.0
2020-10-02,INTC,0.3333333333333333
2020-10-03,INTC,-1.0
2020-10-04,GOOG,-1.0
2020-10-04,INTC,1.0
2020-10-05,GOOG,-0.3333333333333333
2020-10-05,INTC,-1.0
2020-10-06,GOOG,-0.7142857142857143
2020-10-06,INTC,-0.3333333333333333
2020-10-07,GOOG,0.5
2020-10-07,INTC,-1.0
2020-10-08,GOOG,-0.6666666666666666
2020-10-08,INTC,-0.6666666666666666
2020-10-09,GOOG,-0.42857142857142855
2020-10-09,INTC,-1.0
2020-10-10,GOOG,-1.0
2020-10-11,GOOG,0.0
2020-10-12,GOOG,-0.5
2020-10-12,INTC,0.0
2020-10-13,GOOG,-1.0
2020-10-13,INTC,-0.5
2020-10-14,GOOG,-0.5
2020-10-14,INTC,-1.0
2020-10-15,GOOG,-0.3333333333333333
2020-10-15,INTC,-0.5
2020-10-16,GOOG,-0.2
2020-10-16,INTC,-0.3333333333333333
2020-10-17,GOOG,-1.0
2020-10-18,GOOG,1.0
2020-10-18,INTC,-0.3333333333333333
2020-10-19,GOOG,0.5
2020-10-19,INTC,-1.0
